account_length,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,location_code_452,location_code_445,location_code_547,total_charge,total_calls,total_min,no_of_plans
90.0,0,0,0.0,61.3,91.0,10.42,194.4,94.0,16.52,143.1,80.0,6.44,11.4,9.0,3.08,1.0,1.0,0.0,0.0,36.46,274.0,410.2,0
152.0,1,1,41.0,146.8,128.0,24.96,285.6,96.0,24.28,213.6,80.0,9.61,4.3,2.0,1.16,1.0,0.0,0.0,1.0,60.01,306.0,650.3,2
95.0,0,0,0.0,134.4,104.0,22.85,152.4,95.0,12.95,236.5,80.0,10.64,9.4,3.0,2.54,1.0,0.0,1.0,0.0,48.980000000000004,282.0,532.7,0
16.0,0,0,0.0,174.7,83.0,29.7,280.8,122.0,23.87,171.7,80.0,7.73,10.5,8.0,2.84,5.0,0.0,1.0,0.0,64.14,293.0,637.7,0
146.0,0,0,0.0,109.0,69.0,18.53,265.8,98.0,22.59,228.3,80.0,10.27,12.6,2.0,3.4,1.0,1.0,0.0,0.0,54.79,249.0,615.7,0
116.0,0,1,12.0,221.0,108.0,37.57,151.0,118.0,12.84,179.0,80.0,8.06,9.0,6.0,2.43,2.0,0.0,0.0,1.0,60.9,312.0,560.0,1
78.0,1,0,0.0,220.8,144.0,42.26,270.3,103.0,22.55,153.4,80.0,6.86,9.5,2.0,2.57,1.0,0.0,1.0,0.0,74.24,329.0,654.0,1
108.0,1,1,42.0,147.1,97.0,23.12,174.0,127.0,15.2,234.7,80.0,11.01,13.6,5.0,3.67,3.0,0.0,1.0,0.0,53.0,309.0,569.4,2
108.0,1,0,0.0,106.1,121.0,20.57,210.3,67.0,17.96,121.1,80.0,6.12,13.8,3.0,3.73,2.0,1.0,0.0,0.0,48.38,271.0,451.30000000000007,1
13.0,0,0,0.0,320.2,136.0,51.54,159.5,92.0,14.49,239.6,80.0,10.24,11.5,2.0,3.11,0.0,0.0,1.0,0.0,79.38,310.0,730.8,0
60.0,0,0,0.0,292.8,109.0,47.27,255.6,110.0,22.73,257.8,80.0,10.93,11.7,5.0,3.16,2.0,1.0,0.0,0.0,84.09,304.0,817.9000000000001,0
94.0,1,0,0.0,91.5,97.0,17.22,343.9,104.0,29.89,172.9,80.0,7.78,7.9,1.0,2.13,1.0,1.0,0.0,0.0,57.019999999999996,282.0,616.2,1
88.0,0,0,0.0,60.3,79.0,13.46,153.4,88.0,13.72,226.6,80.0,10.78,8.2,4.0,2.21,4.0,0.0,0.0,1.0,40.17,251.0,448.5,0
90.0,1,1,26.0,175.0,101.0,26.73,200.8,104.0,15.05,223.3,80.0,9.6,13.3,3.0,3.59,0.0,0.0,1.0,0.0,54.97,288.0,612.4000000000001,2
132.0,0,0,0.0,181.1,121.0,30.79,314.4,109.0,26.72,246.7,81.0,11.1,4.2,9.0,1.13,2.0,0.0,0.0,1.0,69.74000000000001,320.0,746.4,0
87.0,0,0,0.0,237.2,124.0,40.32,222.6,87.0,18.92,173.3,81.0,7.8,11.0,3.0,2.97,1.0,1.0,0.0,0.0,70.01,295.0,644.0999999999999,0
72.0,0,0,0.0,272.4,88.0,46.31,107.9,125.0,9.17,185.5,81.0,8.35,12.7,2.0,3.43,0.0,0.0,0.0,1.0,67.26,296.0,578.5,0
100.0,0,0,0.0,131.1,108.0,22.29,176.2,81.0,14.98,89.7,81.0,4.04,4.3,4.0,1.16,1.0,0.0,1.0,0.0,42.47,274.0,401.29999999999995,0
157.0,0,0,0.0,196.0,74.0,33.32,213.4,96.0,18.14,196.8,81.0,8.86,7.9,6.0,2.13,1.0,0.0,1.0,0.0,62.45,257.0,614.1,0
124.0,0,0,0.0,151.0,98.0,25.67,120.6,119.0,10.25,152.8,81.0,6.88,9.2,2.0,2.48,2.0,0.0,1.0,0.0,45.28,300.0,433.6,0
97.0,0,0,0.0,239.8,125.0,40.77,214.8,111.0,18.26,143.3,81.0,6.45,8.7,5.0,2.35,2.0,1.0,0.0,0.0,67.83000000000001,322.0,606.6,0
137.0,1,0,0.0,237.3,103.0,40.34,176.7,84.0,15.02,263.4,81.0,11.85,14.2,4.0,3.83,0.0,1.0,0.0,0.0,71.04,272.0,691.5999999999999,1
77.0,0,0,0.0,185.9,95.0,31.6,212.0,98.0,18.02,282.3,81.0,12.7,11.3,4.0,3.05,3.0,1.0,0.0,0.0,65.37,278.0,691.5,0
86.0,0,1,23.0,225.5,107.0,38.34,246.3,105.0,20.94,245.7,81.0,11.06,9.8,2.0,2.65,0.0,1.0,0.0,0.0,72.99000000000001,295.0,727.3,1
160.0,0,0,0.0,256.0,102.0,43.52,187.4,61.0,15.93,119.33016778586621,81.0,5.36,11.5,4.0,3.11,3.0,0.0,1.0,0.0,67.92,248.0,574.2301677858662,0
120.0,0,0,0.0,198.8,56.0,33.8,230.1,73.0,19.56,119.8,81.0,5.39,9.9,3.0,2.67,2.0,0.0,0.0,1.0,61.419999999999995,213.0,558.5999999999999,0
99.0,0,0,0.0,222.4,102.0,37.81,185.8,89.0,15.79,237.7,81.0,10.7,12.0,8.0,3.24,2.0,0.0,1.0,0.0,67.53999999999999,280.0,657.9,0
118.0,1,1,21.0,156.5,122.0,26.61,209.2,125.0,17.78,158.7,81.0,7.14,11.1,3.0,3.0,4.0,1.0,0.0,0.0,54.53,331.0,535.5,2
91.0,0,0,0.0,154.4,102.0,26.25,168.3,121.0,14.31,239.9,81.0,10.8,11.7,4.0,3.16,5.0,0.0,1.0,0.0,54.52,308.0,574.3,0
103.0,0,1,24.0,111.8,85.0,19.01,239.6,102.0,20.37,268.3,81.0,12.07,6.9,4.0,1.86,1.0,1.0,0.0,0.0,53.31,272.0,626.5999999999999,1
190.0,1,0,0.0,111.9,55.0,19.02,223.0,124.0,18.96,243.2,81.0,10.94,10.0,7.0,2.7,3.0,0.0,1.0,0.0,51.620000000000005,267.0,588.1,1
106.0,0,0,0.0,187.1,104.0,31.81,250.2,117.0,21.252377598321658,144.9,81.0,6.522681492776783,11.0,3.0,2.97,1.0,0.0,1.0,0.0,62.55505909109844,305.0,593.2,0
137.0,1,0,0.0,135.1,95.0,22.97,134.1,102.0,11.4,223.1,81.0,10.04,12.3,2.0,3.32,2.0,0.0,1.0,0.0,47.73,280.0,504.6,1
77.0,0,0,0.0,239.2,114.0,40.66,150.0,115.0,12.75,160.8,81.0,7.24,10.3,2.0,2.78,5.0,0.0,1.0,0.0,63.42999999999999,312.0,560.3,0
194.0,0,0,0.0,162.3,88.0,27.59,213.7,118.0,18.16,192.1,81.0,8.64,10.9,2.0,2.94,0.0,1.0,0.0,0.0,57.33,289.0,579.0,0
1.0,0,0,0.0,123.8,113.0,21.05,236.2,77.0,20.08,73.2,81.0,3.29,3.7,2.0,1.0,0.0,1.0,0.0,0.0,45.42,273.0,436.90000000000003,0
121.0,0,0,0.0,144.8,126.0,24.62,200.6,82.0,17.05,208.8,81.0,9.4,13.3,9.0,3.59,0.0,0.0,1.0,0.0,54.66,298.0,567.5,0
128.0,0,1,34.0,142.3,73.0,24.19,194.8,79.0,16.56,239.3,81.0,10.77,16.0,6.0,4.32,1.0,1.0,0.0,0.0,55.84,239.0,592.4000000000001,1
171.0,0,0,0.0,189.8,122.0,32.27,173.7,85.0,14.76,257.1,84.0,11.57,10.3,1.0,2.78,0.0,0.0,0.0,1.0,61.38,292.0,630.9000000000001,0
168.0,0,1,22.0,175.9,70.0,29.9,211.7,105.0,17.99,174.5,81.0,7.85,7.3,5.0,1.97,2.0,0.0,1.0,0.0,57.709999999999994,261.0,569.4,1
123.0,0,1,34.0,305.2,80.0,51.88,156.5,109.0,13.3,280.0,81.0,12.6,13.2,7.0,3.56,1.0,0.0,1.0,0.0,81.34,277.0,754.9,1
97.0,1,0,0.0,143.7,117.0,24.43,273.0,82.0,23.21,178.3,81.0,8.02,10.9,3.0,2.94,0.0,0.0,1.0,0.0,58.6,283.0,605.9000000000001,1
57.0,0,0,0.0,161.0,113.0,27.37,208.0,134.0,17.68,208.1,81.0,9.36,8.4,4.0,2.27,3.0,0.0,1.0,0.0,56.68,332.0,585.5,0
201.0,0,0,0.0,225.9,110.0,38.4,299.1,86.0,25.42,251.3,81.0,11.31,11.2,4.0,3.02,1.0,0.0,1.0,0.0,78.15,281.0,787.5,0
74.0,0,0,0.0,106.4,84.0,18.09,140.2,104.0,11.92,90.9,81.0,4.09,11.4,3.0,3.08,1.0,0.0,1.0,0.0,37.18,272.0,348.9,0
118.0,0,0,0.0,154.8,71.0,26.32,244.0,73.0,20.74,159.6,81.0,7.18,12.8,4.0,3.46,0.0,1.0,0.0,0.0,57.7,229.0,571.2,0
48.0,0,0,0.0,197.7,64.0,33.61,136.7,126.0,11.62,244.4,81.0,11.0,13.2,5.0,3.56,4.0,0.0,1.0,0.0,59.79,276.0,592.0,0
129.0,0,1,37.0,205.0,94.0,34.85,165.4,103.0,14.06,185.0,81.0,8.32,11.7,8.0,3.16,1.0,0.0,1.0,0.0,60.39,286.0,567.1,1
71.0,1,0,0.0,198.1,109.0,32.64,192.6,139.0,17.88,206.5,81.0,9.29,13.8,6.0,3.73,4.0,0.0,0.0,1.0,63.54,335.0,611.0,1
115.0,0,0,0.0,222.4,106.0,39.49,275.8,61.0,22.53,221.4,81.0,9.6,12.3,4.0,3.32,3.0,0.0,1.0,0.0,74.94,252.0,731.9,0
21.0,0,0,0.0,88.6,87.0,17.74,175.9,74.0,13.76,289.0,81.0,12.83,11.3,3.0,3.05,5.0,0.0,1.0,0.0,47.379999999999995,245.0,564.8000000000001,0
85.0,0,0,0.0,252.9,101.0,39.27,203.7,116.0,16.8,305.1,81.0,13.91,11.4,6.0,3.08,2.0,0.0,1.0,0.0,73.06,304.0,773.1,0
81.0,0,0,0.0,341.7,46.0,56.2,232.4,78.0,19.09,202.6,81.0,8.44,13.1,5.0,3.54,0.0,0.0,1.0,0.0,87.27000000000001,210.0,789.8,0
103.0,0,1,36.0,75.2,92.0,15.82,156.3,107.0,15.39,160.7,81.0,7.5,10.9,6.0,2.94,6.0,0.0,0.0,1.0,41.65,286.0,403.09999999999997,1
117.0,0,0,0.0,181.5,95.0,30.86,205.1,88.0,17.43,204.0,82.0,9.18,14.7,9.0,3.97,2.0,0.0,1.0,0.0,61.44,274.0,605.3,0
156.0,0,0,0.0,123.7,96.0,21.03,103.0,101.0,8.76,189.4,82.0,8.522208837535729,13.1,4.0,3.54,1.0,0.0,0.0,1.0,41.85220883753573,283.0,429.2,0
71.0,0,0,0.0,185.0,84.0,31.45,232.5,129.0,19.76,191.1,82.0,8.6,14.9,4.0,4.02,3.0,0.0,0.0,1.0,63.83,299.0,623.5,0
60.0,1,1,29.0,265.9,113.0,45.2,215.8,94.0,18.34,108.1,82.0,4.86,14.0,12.0,3.78,0.0,1.0,0.0,0.0,72.18,301.0,603.8,2
83.0,0,0,0.0,202.3,87.0,34.39,201.5,111.0,17.13,101.7,82.0,4.58,6.8,4.0,1.84,0.0,1.0,0.0,0.0,57.94,284.0,512.3,0
85.0,0,0,0.0,210.3,66.0,35.75,195.8,76.0,16.64,221.6,82.0,9.97,11.2,7.0,3.02,1.0,0.0,1.0,0.0,65.38,231.0,638.9000000000001,0
181.0,0,1,27.0,190.3,93.0,32.35,249.0,127.0,21.17,215.7,82.0,9.71,10.6,4.0,2.86,1.0,0.0,1.0,0.0,66.09,306.0,665.5999999999999,1
91.0,0,1,27.0,204.6,96.0,34.78,136.0,93.0,11.56,210.5,82.0,9.47,6.6,2.0,1.78,3.0,0.0,0.0,1.0,57.59,273.0,557.7,1
86.0,0,1,16.0,145.7,88.0,24.77,191.0,129.0,16.24,215.5,82.0,9.7,11.3,7.0,3.05,0.0,1.0,0.0,0.0,53.76,306.0,563.5,1
93.0,0,1,36.0,178.7,134.0,30.38,178.6,102.0,15.18,126.8,82.0,5.71,8.0,4.0,2.16,2.0,0.0,1.0,0.0,53.43,322.0,492.09999999999997,1
159.0,1,0,0.0,257.1,53.0,43.71,312.2,127.0,26.54,183.0,82.0,8.24,8.8,6.0,2.38,1.0,1.0,0.0,0.0,80.87,268.0,761.1,1
128.0,0,0,0.0,199.3,86.0,33.88,194.8,102.0,16.56,298.2,82.0,13.42,14.3,2.0,3.86,4.0,0.0,0.0,1.0,67.72,272.0,706.6,0
33.0,0,0,0.0,182.5,65.0,31.03,232.1,96.0,19.73,149.2,82.0,6.71,7.5,2.0,2.03,2.0,0.0,0.0,1.0,59.5,245.0,571.3,0
75.0,0,0,0.0,117.3,114.0,19.94,201.1,61.0,17.09,107.9,82.0,4.86,12.2,3.0,3.29,1.0,0.0,1.0,0.0,45.18000000000001,260.0,438.5,0
105.0,0,0,0.0,227.4,121.0,38.66,268.5,89.0,22.82,143.3,82.0,6.45,13.0,4.0,3.51,1.0,0.0,0.0,1.0,71.44,296.0,652.2,0
151.0,0,0,0.0,194.8,106.0,33.12,292.7,103.0,24.88,224.6,82.0,10.11,5.5,3.0,1.49,0.0,0.0,1.0,0.0,69.6,294.0,717.5999999999999,0
115.0,0,0,0.0,226.4,101.0,38.49,276.8,60.0,23.53,213.4,82.0,9.6,12.3,4.0,3.32,3.0,0.0,1.0,0.0,74.94,247.0,728.9,0
135.0,0,0,0.0,144.1,115.0,24.5,249.8,68.0,21.23,211.4,82.0,9.51,13.6,3.0,3.67,1.0,0.0,0.0,1.0,58.91,268.0,618.9,0
25.0,0,0,0.0,242.6,69.0,41.24,209.0,117.0,17.77,219.7,82.0,9.89,14.4,6.0,3.89,2.0,0.0,0.0,1.0,72.79,274.0,685.7,0
62.0,0,0,0.0,98.9,103.0,16.81,135.4,122.0,11.51,236.6,82.0,10.65,12.2,1.0,3.29,1.0,0.0,1.0,0.0,42.260000000000005,308.0,483.1,0
83.0,0,1,26.0,226.4,117.0,38.49,234.7,97.0,19.95,133.6,82.0,6.01,10.8,7.0,2.92,1.0,0.0,0.0,1.0,67.37,303.0,605.5,1
158.0,0,0,0.0,195.9,103.0,33.3,89.1,95.0,7.57,302.2,82.0,13.6,10.3,3.0,2.78,1.0,0.0,1.0,0.0,57.25,283.0,597.5,0
124.0,1,0,0.0,157.8,71.0,26.83,203.2,114.0,17.27,168.7,82.0,7.59,10.0,2.0,2.7,3.0,0.0,0.0,1.0,54.39,269.0,539.7,1
135.0,0,0,0.0,155.2,100.0,26.38,135.9,84.0,11.55,184.6,82.0,8.31,3.8,9.0,1.03,3.0,1.0,0.0,0.0,47.269999999999996,275.0,479.5,0
80.0,1,1,15.0,159.3,110.0,27.08,170.6,120.0,14.5,141.2,82.0,6.35,11.9,5.0,3.21,1.0,1.0,0.0,0.0,51.14,317.0,483.0,2
162.0,0,0,0.0,70.7,108.0,12.02,157.5,87.0,13.39,154.8,82.0,6.97,9.1,3.0,2.46,4.0,0.0,1.0,0.0,34.84,280.0,392.09999999999997,0
94.0,0,0,0.0,163.5,136.0,27.8,143.7,111.0,12.21,253.4,82.0,11.4,12.6,5.0,3.4,1.0,0.0,0.0,1.0,54.81,334.0,573.2,0
124.0,0,1,30.0,144.5,35.0,24.57,262.3,101.0,22.3,226.5,82.0,10.19,12.0,7.0,3.24,2.0,0.0,1.0,0.0,60.300000000000004,225.0,645.3,1
135.0,0,0,0.0,201.8,81.0,34.31,225.0,114.0,19.13,204.4,82.0,9.2,10.3,6.0,2.78,1.0,0.0,1.0,0.0,65.42,283.0,641.5,0
136.0,1,0,0.0,256.8,90.0,43.66,230.1,104.0,19.56,143.6,82.0,6.46,9.1,10.0,2.46,3.0,0.0,0.0,1.0,72.13999999999999,286.0,639.5999999999999,1
127.0,0,1,23.0,182.0,80.0,30.94,216.1,85.0,18.37,156.9,82.0,7.06,9.8,4.0,2.65,1.0,0.0,1.0,0.0,59.019999999999996,251.0,564.8,1
99.0,0,0,0.0,200.0,66.0,34.0,107.9,104.0,9.17,233.7,82.0,10.52,11.4,2.0,3.08,3.0,0.0,1.0,0.0,56.769999999999996,254.0,553.0,0
148.0,0,0,0.0,17.6,121.0,2.99,161.7,125.0,13.74,203.1,82.0,9.14,10.6,6.0,2.86,1.0,1.0,0.0,0.0,28.730000000000004,334.0,393.0,0
123.0,0,1,22.0,197.6,105.0,33.59,80.0,86.0,6.8,120.8,82.0,5.44,15.6,12.0,4.21,2.0,0.0,1.0,0.0,50.040000000000006,285.0,414.0,1
95.0,1,1,37.0,220.2,109.0,37.43,185.3,99.0,15.75,205.1,82.0,9.23,4.1,2.0,1.11,0.0,1.0,0.0,0.0,63.519999999999996,292.0,614.7,2
93.0,0,0,0.0,146.3,85.0,24.87,216.6,95.0,18.41,233.0,82.0,10.49,11.5,3.0,3.11,0.0,0.0,1.0,0.0,56.879999999999995,265.0,607.4000000000001,0
80.0,0,0,0.0,206.3,97.0,35.07,154.9,98.0,13.17,263.6,82.0,11.86,12.4,12.0,3.35,0.0,0.0,0.0,1.0,63.45,289.0,637.2,0
77.0,0,0,0.0,142.3,112.0,24.19,306.3,111.0,26.04,196.5,82.0,8.84,9.9,1.0,2.67,1.0,0.0,1.0,0.0,61.739999999999995,306.0,655.0,0
141.0,0,0,0.0,192.4,111.0,32.71,156.9,87.0,13.34,175.8,82.0,7.91,11.0,6.0,2.97,0.0,0.0,1.0,0.0,56.93,286.0,536.1,0
163.0,0,0,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.53,9.6,7.0,2.59,0.0,1.0,0.0,0.0,75.14,274.0,694.0999999999999,0
84.0,0,0,0.0,159.5,125.0,27.12,247.1,90.0,21.0,187.9,82.0,8.46,7.2,4.0,1.94,2.0,1.0,0.0,0.0,58.519999999999996,301.0,601.7,0
180.0,0,0,0.0,143.5,121.0,24.4,189.3,111.0,16.09,174.9,82.0,7.87,8.8,5.0,2.38,3.0,0.0,1.0,0.0,50.739999999999995,319.0,516.5,0
125.0,0,1,32.0,96.5,109.0,16.41,145.8,109.0,12.39,174.4,82.0,7.85,9.4,2.0,2.54,1.0,1.0,0.0,0.0,39.19,302.0,426.1,1
124.0,0,0,0.0,169.3,108.0,28.78,178.6,91.0,15.18,242.3,82.0,10.9,12.2,3.0,3.29,1.0,0.0,0.0,1.0,58.150000000000006,284.0,602.4000000000001,0
87.0,0,1,21.0,214.0,113.0,36.38,180.0,114.0,15.3,134.5,82.0,6.05,10.6,5.0,2.86,0.0,0.0,1.0,0.0,60.59,314.0,539.1,1
110.0,0,1,38.0,236.3,102.0,40.17,195.9,112.0,16.65,183.5,82.0,8.26,9.7,6.0,2.62,1.0,0.0,1.0,0.0,67.7,302.0,625.4000000000001,1
162.0,0,0,0.0,184.5,118.0,31.37,224.0,95.0,19.04,180.5,82.0,8.12,11.6,3.0,3.13,1.0,1.0,0.0,0.0,61.66,298.0,600.6,0
81.0,0,0,0.0,154.5,84.0,26.27,216.2,91.0,18.38,229.8,82.0,10.34,13.7,3.0,3.7,1.0,0.0,0.0,1.0,58.69,260.0,614.2,0
4.0,1,0,0.0,145.3,89.0,24.7,303.8,93.0,25.82,206.1,82.0,9.27,8.9,4.0,2.4,0.0,0.0,0.0,1.0,62.19,268.0,664.0999999999999,1
116.0,0,1,24.0,232.9,90.0,39.59,152.1,94.0,12.93,344.3,82.0,15.49,10.7,6.0,2.89,1.0,0.0,1.0,0.0,70.9,272.0,740.0,1
67.0,0,0,0.0,138.9,65.0,23.61,208.9,109.0,17.76,232.4,82.0,10.46,9.2,3.0,2.48,2.0,0.0,1.0,0.0,54.31,259.0,589.4,0
101.0,0,0,0.0,111.1,126.0,18.89,313.4,95.0,26.64,215.7,82.0,9.71,10.5,6.0,2.84,1.0,0.0,1.0,0.0,58.08,309.0,650.6999999999999,0
128.0,0,0,0.0,227.9,130.0,38.74,302.6,71.0,25.72,191.5,82.0,8.62,5.5,7.0,1.49,1.0,1.0,0.0,0.0,74.57,290.0,727.5,0
107.0,0,0,0.0,123.1,100.0,20.93,158.4,82.0,13.46,256.1,82.0,11.52,9.3,5.0,2.51,0.0,0.0,1.0,0.0,48.42,269.0,546.9000000000001,0
79.0,0,0,0.0,222.3,99.0,37.79,146.2,82.0,12.43,275.6,82.0,12.4,8.9,4.0,2.4,3.0,0.0,1.0,0.0,65.02,267.0,653.0,0
159.0,0,0,0.0,169.8,114.0,28.87,197.7,105.0,16.8,193.7,82.0,8.72,11.6,4.0,3.13,1.0,0.0,1.0,0.0,57.52,305.0,572.8,0
136.0,1,0,0.0,185.6,88.0,32.93,224.4,94.0,17.97,67.4,82.0,3.26,11.0,5.0,2.97,3.0,1.0,0.0,0.0,57.129999999999995,269.0,488.4,1
118.0,1,1,21.0,173.5,119.0,26.61,213.2,122.0,16.78,152.7,82.0,7.14,11.1,2.0,3.0,4.0,1.0,0.0,0.0,53.53,325.0,550.5,2
91.0,0,0,0.0,164.4,102.0,25.25,157.3,122.0,13.31,226.9,82.0,10.8,11.7,3.0,3.16,5.0,0.0,1.0,0.0,52.52,309.0,560.3,0
62.0,0,0,0.0,256.7,113.0,41.28,230.0,115.0,19.7,266.7,82.0,11.96,13.2,3.0,3.56,1.0,0.0,1.0,0.0,76.5,313.0,766.5999999999999,0
162.0,0,0,0.0,68.7,114.0,10.02,155.5,92.0,14.39,151.8,82.0,6.97,9.1,3.0,2.46,4.0,0.0,1.0,0.0,33.84,291.0,385.09999999999997,0
103.0,0,1,35.0,122.5,102.0,20.79,202.3,82.0,18.71,90.4,82.0,3.93,13.9,3.0,3.75,4.0,0.0,0.0,1.0,47.18,269.0,429.1,1
125.0,1,0,0.0,293.4,74.0,48.73,265.5,146.0,22.99,121.3,82.0,4.83,12.2,2.0,3.29,0.0,0.0,1.0,0.0,79.84,304.0,692.4,1
143.0,0,0,0.0,217.3,106.0,35.96,177.1,122.0,13.2,201.0,82.0,9.14,4.5,3.0,1.22,0.0,0.0,1.0,0.0,59.52,313.0,599.9000000000001,0
80.0,1,0,0.0,262.5,129.0,49.01,182.6,85.0,16.63,196.3,82.0,9.46,7.2,4.0,1.94,1.0,0.0,1.0,0.0,77.03999999999999,300.0,648.6,1
131.0,0,0,0.0,153.4,86.0,26.08,198.5,81.0,16.87,164.4,83.0,7.4,10.4,3.0,2.81,0.0,0.0,0.0,1.0,53.16,253.0,526.7,0
74.0,0,0,0.0,148.5,111.0,25.25,146.5,42.0,12.45,289.2,83.0,13.01,9.9,6.0,2.67,3.0,0.0,0.0,1.0,53.379999999999995,242.0,594.0999999999999,0
67.0,0,0,0.0,210.7,116.0,35.82,219.2,86.0,18.63,179.7,83.0,8.09,7.2,6.0,1.94,1.0,0.0,1.0,0.0,64.47999999999999,291.0,616.8,0
97.0,0,0,0.0,169.7,84.0,28.85,165.9,86.0,14.1,191.9,83.0,8.64,12.8,6.0,3.46,3.0,1.0,0.0,0.0,55.050000000000004,259.0,540.3,0
192.0,0,1,36.0,156.2,77.0,26.55,215.5,126.0,18.32,279.1,83.0,12.56,9.9,6.0,2.67,2.0,0.0,1.0,0.0,60.099999999999994,292.0,660.7,1
72.0,0,1,39.0,92.8,98.0,15.78,271.2,115.0,23.05,167.1,83.0,7.52,5.8,7.0,1.57,1.0,1.0,0.0,0.0,47.92,303.0,536.9,1
120.0,0,0,0.0,252.1,110.0,42.86,226.1,103.0,19.22,155.6,83.0,7.0,13.8,3.0,3.73,1.0,0.0,1.0,0.0,72.81,299.0,647.6,0
192.0,0,0,0.0,221.6,101.0,37.67,285.2,50.0,24.24,167.4,83.0,7.53,12.7,6.0,3.43,4.0,0.0,1.0,0.0,72.87,240.0,686.9,0
129.0,0,1,27.0,196.6,89.0,33.42,180.6,95.0,15.35,245.0,83.0,11.03,6.6,5.0,1.78,1.0,0.0,0.0,1.0,61.58,272.0,628.8,1
129.0,0,0,0.0,334.3,118.0,56.83,192.1,104.0,16.33,191.0,83.0,8.59,10.4,6.0,2.81,0.0,0.0,0.0,1.0,84.56,311.0,727.8,0
146.0,0,0,0.0,189.3,77.0,32.18,155.9,128.0,13.25,186.0,83.0,8.37,7.4,3.0,2.0,0.0,0.0,0.0,1.0,55.8,291.0,538.6,0
134.0,0,1,32.0,216.8,78.0,36.86,102.2,111.0,8.69,174.0,83.0,7.83,8.6,2.0,2.32,0.0,0.0,1.0,0.0,55.7,274.0,501.6,1
99.0,0,0,0.0,145.6,106.0,24.75,98.3,106.0,8.36,230.8,83.0,10.39,10.9,5.0,2.94,1.0,0.0,1.0,0.0,46.44,300.0,485.6,0
116.0,0,0,0.0,189.5,90.0,32.22,189.8,118.0,16.13,205.8,83.0,9.26,13.1,2.0,3.54,1.0,0.0,0.0,1.0,61.15,293.0,598.2,0
172.0,0,0,0.0,215.7,140.0,36.67,146.3,84.0,12.44,264.6,83.0,11.91,7.1,1.0,1.92,3.0,0.0,1.0,0.0,62.94,308.0,633.7,0
98.0,0,0,0.0,136.1,82.0,23.14,156.3,118.0,13.29,158.8,83.0,7.15,10.1,5.0,2.73,2.0,1.0,0.0,0.0,46.31,288.0,461.30000000000007,0
147.0,0,0,0.0,274.0,92.0,46.58,231.8,82.0,19.7,283.6,83.0,12.76,6.2,1.0,1.67,0.0,1.0,0.0,0.0,80.71,258.0,795.6,0
90.0,0,0,0.0,145.6,103.0,24.75,197.1,137.0,16.75,294.5,83.0,13.25,10.5,4.0,2.84,0.0,0.0,1.0,0.0,57.59,327.0,647.7,0
66.0,0,0,0.0,207.7,85.0,35.31,196.7,112.0,16.72,261.7,83.0,11.78,6.8,3.0,1.84,1.0,0.0,0.0,1.0,65.65,283.0,672.9,0
105.0,0,0,0.0,140.6,109.0,23.9,178.6,51.0,15.18,217.0,83.0,9.76,6.8,3.0,1.84,2.0,0.0,0.0,1.0,50.68,246.0,543.0,0
79.0,0,0,0.0,261.7,97.0,44.49,210.6,48.0,17.9,256.7,83.0,11.55,6.0,3.0,1.62,3.0,1.0,0.0,0.0,75.56,231.0,735.0,0
142.0,0,1,30.0,154.0,75.0,26.18,165.8,97.0,14.09,270.0,83.0,12.15,10.8,5.0,2.92,1.0,0.0,1.0,0.0,55.34,260.0,600.6,1
15.0,0,0,0.0,135.2,101.0,22.98,152.5,79.0,12.96,224.8,83.0,10.12,8.4,5.0,2.27,2.0,0.0,1.0,0.0,48.33,268.0,520.9000000000001,0
149.0,0,0,0.0,207.3,115.0,35.24,198.4,82.0,16.86,114.1,83.0,5.13,8.6,4.0,2.32,1.0,0.0,0.0,1.0,59.55,284.0,528.4000000000001,0
139.0,0,1,25.0,138.3,96.0,23.51,80.6,79.0,6.85,163.7,83.0,7.37,8.3,8.0,2.24,0.0,0.0,1.0,0.0,39.97,266.0,390.9,1
100.0,0,0,0.0,203.8,122.0,34.65,283.1,76.0,24.06,197.3,83.0,8.88,12.5,3.0,3.38,0.0,0.0,1.0,0.0,70.97,284.0,696.7,0
113.0,0,0,0.0,186.0,55.0,31.62,237.4,105.0,20.18,148.1,83.0,6.66,12.2,6.0,3.29,1.0,0.0,1.0,0.0,61.75,249.0,583.7,0
87.0,0,0,0.0,223.2,109.0,37.94,127.5,86.0,10.84,289.3,83.0,13.02,14.5,4.0,3.92,3.0,0.0,0.0,1.0,65.72,282.0,654.5,0
78.0,0,0,0.0,75.0,116.0,12.75,248.7,87.0,21.14,176.0,83.0,7.92,9.5,6.0,2.57,3.0,1.0,0.0,0.0,44.38,292.0,509.2,0
35.0,0,0,0.0,179.2,59.0,30.46,283.3,101.0,24.08,285.4,83.0,12.84,5.8,7.0,1.57,2.0,0.0,1.0,0.0,68.94999999999999,250.0,753.7,0
69.0,0,0,0.0,143.6,88.0,24.41,141.8,86.0,12.05,194.0,83.0,8.73,10.8,5.0,2.92,3.0,0.0,1.0,0.0,48.11,262.0,490.20000000000005,0
